pedido_id,id_cliente,id_produto,data_pedido,id_vendedor,quantidade,valor_frete,total_pedido,municipio,estado,regiao
301,575,SKU-007,2025-09-30,8,4,20.35,9608.96,Uberlandia,MG,Sudeste
302,1,SKU-144,2025-12-13,10,1,16.58,77.64,Montes Claros,MG,Sudeste
303,877,SKU-212,2026-02-21,9,3,21.28,7834.35,Belo Horizonte,MG,Sudeste
304,1407,SKU-246,2025-08-16,4,3,21.04,7694.73,Autazes,AM,Norte
305,579,SKU-226,2026-03-23,3,2,34.55,1636.28,Igarassu,PE,Nordeste
306,1473,SKU-193,2026-04-01,2,1,17.75,2477.85,Ceilandia,DF,Centro-Oeste
307,147,SKU-055,2025-04-26,14,2,15.73,3211.28,Taguatinga,DF,Centro-Oeste
308,1150,SKU-183,2026-02-22,15,1,11.98,2785.67,Iguatu,CE,Nordeste
309,1,SKU-048,2025-09-12,9,1,32.55,1221.94,Camacari,BA,Nordeste
310,19,SKU-086,2025-01-23,8,2,15.81,5801.1,Cascavel,PR,Sul
311,39,SKU-032,2025-04-10,12,4,14.54,7410.96,Sao Jose dos Campos,SP,Sudeste
312,137,SKU-008,2026-03-03,15,4,30.35,8355.4,Quixada,CE,Nordeste
313,1251,SKU-192,2025-03-08,10,2,26.01,61.26,Sobradinho,DF,Centro-Oeste
314,861,SKU-162,2025-02-12,3,1,30.99,1862.12,Caninde,CE,Nordeste
315,19,SKU-021,2026-03-30,14,3,17.41,4122.66,Nova Iguacu,RJ,Sudeste
316,173,SKU-048,2026-02-08,10,4,33.42,4887.76,Tefe,AM,Norte
317,673,SKU-159,2025-09-12,5,4,25.89,9378.16,Maues,AM,Norte
318,1302,SKU-098,2025-11-16,6,1,14.82,683.02,Planaltina,DF,Centro-Oeste
319,978,SKU-013,2025-04-24,1,1,23.41,1980.97,Taguatinga,DF,Centro-Oeste
320,1078,SKU-200,2026-05-05,6,3,12.39,8862.78,Recife,PE,Nordeste
321,25,SKU-122,2025-03-22,14,4,25.48,1802.6,Sao Jose dos Campos,SP,Sudeste
322,547,SKU-193,2026-02-09,12,2,17.64,4955.7,Novo Hamburgo,RS,Sul
323,642,SKU-026,2025-09-24,8,3,16.17,7198.68,Sao Bernardo do Campo,SP,Sudeste
324,1,SKU-007,2025-11-05,3,2,13.96,4804.48,Planaltina,DF,Centro-Oeste
325,6,SKU-236,2026-01-21,10,4,25.47,2544.64,Colombo,PR,Sul
326,298,SKU-128,2026-02-25,3,1,14.81,398.69,Petrolina,PE,Nordeste
327,2,SKU-203,2025-11-15,13,3,17.71,1420.5,Teixeira de Freitas,BA,Nordeste
328,309,SKU-138,2025-01-30,4,4,28.48,5663.44,Foz do Iguacu,PR,Sul
329,65,SKU-130,2025-01-30,13,4,8.93,223.92,Ilheus,BA,Nordeste
330,259,SKU-098,2025-05-14,1,2,28.11,1366.04,Ilheus,BA,Nordeste
331,24,SKU-162,2025-12-09,12,3,11.87,5586.36,Sao Paulo,SP,Sudeste
332,1307,SKU-109,2025-06-14,3,2,8.55,3074.9,Betim,MG,Sudeste
333,1394,SKU-205,2026-04-08,5,4,33.93,1576.72,Quixada,CE,Nordeste
334,255,SKU-196,2025-11-20,3,1,16.7,2334.94,Niteroi,RJ,Sudeste
335,130,SKU-026,2025-04-05,9,3,32.32,7198.68,Coari,AM,Norte
336,962,SKU-164,2026-02-02,2,1,5.18,605.18,Manaus,AM,Norte
337,352,SKU-133,2026-02-10,4,4,26.33,10356.84,Itacoatiara,AM,Norte
338,1154,SKU-045,2026-01-02,8,4,32.92,6359.08,Ribeirao Preto,SP,Sudeste
339,34,SKU-184,2026-02-23,3,3,30.58,7658.61,Jaboatao dos Guararapes,PE,Nordeste
340,812,SKU-236,2025-06-18,12,1,11.12,636.16,Ponta Grossa,PR,Sul
341,876,SKU-123,2025-12-17,14,2,17.9,2492.22,Aguas Claras,DF,Centro-Oeste
342,860,SKU-013,2026-04-18,5,3,34.21,5942.91,Montes Claros,MG,Sudeste
343,1351,SKU-045,2025-11-14,9,2,8.7,3179.54,Manacapuru,AM,Norte
344,170,SKU-065,2026-01-06,5,3,6.41,8175.9,Petrolina,PE,Nordeste
345,652,SKU-074,2026-04-24,2,3,27.19,4696.44,Caxias do Sul,RS,Sul
346,37,SKU-050,2025-06-07,13,4,13.56,7959.16,Presidente Figueiredo,AM,Norte
347,825,SKU-126,2025-03-28,4,4,18.15,324.12,Caruaru,PE,Nordeste
348,675,SKU-166,2025-06-20,9,4,10.09,11893.4,Bento Goncalves,RS,Sul
349,230,SKU-044,2025-03-16,1,4,15.61,6014.2,Osasco,SP,Sudeste
350,972,SKU-018,2026-02-01,12,2,29.8,4549.46,Foz do Iguacu,PR,Sul
351,619,SKU-009,2026-01-31,14,2,14.75,3291.34,Autazes,AM,Norte
352,39,SKU-160,2025-08-23,1,3,30.43,8402.55,Curitiba,PR,Sul
353,1111,SKU-221,2025-04-17,8,1,26.45,1785.2,Igarassu,PE,Nordeste
354,397,SKU-132,2025-03-10,5,4,15.36,1723.2,Betim,MG,Sudeste
355,108,SKU-172,2026-01-04,4,3,12.86,5381.22,Osasco,SP,Sudeste
356,1016,SKU-226,2026-01-06,8,1,19.25,818.14,Samambaia,DF,Centro-Oeste
357,757,SKU-142,2025-04-20,11,1,24.25,916.37,Itabuna,BA,Nordeste
358,546,SKU-038,2026-04-13,10,3,31.22,1067.19,Serra Talhada,PE,Nordeste
359,517,SKU-151,2025-06-08,10,1,14.18,2620.18,Teixeira de Freitas,BA,Nordeste
360,754,SKU-215,2026-05-06,5,1,13.23,2170.73,Juazeiro do Norte,CE,Nordeste
361,227,SKU-010,2025-04-02,3,4,26.31,11221.92,Betim,MG,Sudeste
362,1233,SKU-213,2025-08-20,10,4,9.88,5904.32,Canoas,RS,Sul
363,951,SKU-039,2025-04-26,4,4,5.9,5847.88,Uberaba,MG,Sudeste
364,1452,SKU-133,2025-02-20,14,2,10.03,5178.42,Rio de Janeiro,RJ,Sudeste
365,27,SKU-048,2025-08-24,12,2,31.67,2443.88,Campinas,SP,Sudeste
366,423,SKU-119,2026-03-21,14,4,8.44,551.16,Osasco,SP,Sudeste
367,611,SKU-172,2026-05-08,14,4,8.65,7174.96,Parintins,AM,Norte
368,143,SKU-096,2026-01-28,5,1,13.66,1306.51,Bento Goncalves,RS,Sul
369,1298,SKU-167,2025-09-07,5,1,22.69,1463.51,Guarulhos,SP,Sudeste
370,280,SKU-193,2025-05-22,6,2,14.45,4955.7,Serra Talhada,PE,Nordeste
371,1047,SKU-203,2025-04-11,14,1,5.11,473.5,Guarulhos,SP,Sudeste
372,858,SKU-235,2025-07-06,12,1,16.1,1982.65,Foz do Iguacu,PR,Sul
373,533,SKU-113,2025-03-18,7,3,5.59,5439.87,Sao Bernardo do Campo,SP,Sudeste
374,1420,SKU-172,2026-02-04,15,4,13.06,7174.96,Rio de Janeiro,RJ,Sudeste
375,642,SKU-235,2026-01-15,5,3,31.03,5947.95,Nova Iguacu,RJ,Sudeste
376,1,SKU-115,2025-11-28,13,1,16.96,1727.82,Planaltina,DF,Centro-Oeste
377,588,SKU-011,2025-01-16,7,3,28.19,6413.91,Novo Hamburgo,RS,Sul
378,465,SKU-076,2025-05-25,10,4,21.03,10897.76,Recanto das Emas,DF,Centro-Oeste
379,260,SKU-100,2026-04-16,9,1,20.84,2229.15,Tefe,AM,Norte
380,477,SKU-230,2025-05-02,2,4,20.87,7250.92,Itapipoca,CE,Nordeste
381,212,SKU-095,2026-03-16,8,2,15.89,721.9,Teresopolis,RJ,Sudeste
382,1212,SKU-006,2025-08-31,7,2,5.67,2089.4,Petropolis,RJ,Sudeste
383,1171,SKU-196,2026-01-03,9,4,30.48,9339.76,Presidente Figueiredo,AM,Norte
384,1044,SKU-048,2026-01-25,14,1,14.08,1221.94,Cabo Frio,RJ,Sudeste
385,1,SKU-242,2026-01-13,6,2,33.22,4746.66,Crato,CE,Nordeste
386,405,SKU-249,2025-05-01,11,4,19.6,2813.8,Londrina,PR,Sul
387,850,SKU-125,2025-10-31,9,4,23.06,6629.52,Niteroi,RJ,Sudeste
388,692,SKU-214,2025-05-29,3,3,7.76,2228.61,Aguas Claras,DF,Centro-Oeste
389,299,SKU-046,2025-06-16,9,2,23.09,2873.52,Crato,CE,Nordeste
390,532,SKU-116,2025-02-24,15,3,26.63,6542.43,Ilheus,BA,Nordeste
391,33,SKU-211,2025-12-21,7,3,16.19,2894.76,Sorocaba,SP,Sudeste
392,921,SKU-033,2025-01-03,14,2,8.79,5184.54,Teixeira de Freitas,BA,Nordeste
393,1,SKU-148,2025-01-19,15,1,6.9,1411.66,Caruaru,PE,Nordeste
394,756,SKU-088,2026-02-24,4,3,33.52,8418.63,Juazeiro do Norte,CE,Nordeste
395,1035,SKU-072,2026-04-27,6,2,20.09,2957.46,Presidente Figueiredo,AM,Norte
396,1187,SKU-227,2025-10-14,11,1,6.75,1364.27,Caninde,CE,Nordeste
397,1344,SKU-210,2025-07-07,2,2,25.67,849.44,Maracanau,CE,Nordeste
398,35,SKU-108,2025-03-16,1,4,33.25,9500.32,Tabatinga,AM,Norte
399,362,SKU-016,2025-12-26,1,1,7.74,31.77,Gama,DF,Centro-Oeste
400,573,SKU-217,2026-04-20,3,1,34.43,38.13,Volta Redonda,RJ,Sudeste
401,288,SKU-192,2025-02-14,14,3,11.82,91.89,Fortaleza,CE,Nordeste
402,501,SKU-052,2025-02-14,6,1,18.87,1692.21,Serra Talhada,PE,Nordeste
403,707,SKU-002,2026-05-11,10,3,32.18,7344.78,Cabo Frio,RJ,Sudeste
404,935,SKU-144,2025-12-02,9,3,11.81,232.92,Uberaba,MG,Sudeste
405,343,SKU-152,2025-08-07,5,4,15.34,6209.24,Planaltina,DF,Centro-Oeste
406,1375,SKU-197,2025-04-29,13,4,30.09,3490.32,Teresopolis,RJ,Sudeste
407,791,SKU-237,2025-05-25,2,4,11.07,11974.88,Colombo,PR,Sul
408,78,SKU-198,2025-03-14,6,1,12.73,1433.8,Santos,SP,Sudeste
409,910,SKU-170,2026-02-17,15,2,25.54,3377.9,Angra dos Reis,RJ,Sudeste
410,144,SKU-249,2026-01-04,14,4,12.68,2813.8,Gravatai,RS,Sul
411,1270,SKU-108,2025-03-03,1,4,30.86,9500.32,Tefe,AM,Norte
412,844,SKU-115,2025-07-18,15,2,34.69,3455.64,Cascavel,PR,Sul
413,455,SKU-050,2025-11-07,15,2,14.54,3979.58,Novo Hamburgo,RS,Sul
414,1446,SKU-233,2025-11-02,6,4,32.45,8258.8,Manaus,AM,Norte
415,180,SKU-115,2026-03-31,8,3,26.14,5183.46,Paulista,PE,Nordeste
416,590,SKU-091,2025-03-23,10,3,33.83,2880.09,Contagem,MG,Sudeste
417,59,SKU-212,2025-01-10,2,1,21.23,2611.45,Juazeiro,BA,Nordeste
418,5,SKU-162,2025-11-13,15,1,24.98,1862.12,Ceilandia,DF,Centro-Oeste
419,92,SKU-244,2025-03-27,2,1,18.88,512.01,Tefe,AM,Norte
420,556,SKU-176,2025-01-20,11,2,14.86,4713.86,Paranagua,PR,Sul
421,241,SKU-176,2025-07-01,6,2,24.02,4713.86,Serra Talhada,PE,Nordeste
422,1273,SKU-081,2025-10-02,11,1,25.48,1574.73,Campinas,SP,Sudeste
423,34,SKU-113,2025-11-18,3,3,31.16,5439.87,Sao Paulo,SP,Sudeste
424,1116,SKU-195,2025-02-21,14,1,14.59,222.88,Itabuna,BA,Nordeste
425,788,SKU-047,2025-12-22,1,3,18.2,670.71,Gama,DF,Centro-Oeste
426,302,SKU-012,2026-05-20,8,1,27.95,2514.31,Pelotas,RS,Sul
427,545,SKU-013,2025-12-29,1,3,24.32,5942.91,Caxias do Sul,RS,Sul
428,1,SKU-101,2025-10-22,12,2,34.1,628.36,Sao Jose dos Campos,SP,Sudeste
429,1213,SKU-031,2025-01-04,7,3,15.45,2966.79,Sao Jose dos Campos,SP,Sudeste
430,6,SKU-157,2025-10-19,15,1,7.16,1876.66,Sao Jose dos Pinhais,PR,Sul
431,18,SKU-057,2025-12-11,13,2,33.8,4004.38,Juazeiro,BA,Nordeste
432,855,SKU-233,2026-01-18,2,3,9.4,6194.1,Porto Seguro,BA,Nordeste
433,4,SKU-105,2026-05-14,7,1,24.32,328.09,Serra Talhada,PE,Nordeste
434,1337,SKU-233,2025-03-02,5,1,21.4,2064.7,Quixada,CE,Nordeste
435,6,SKU-179,2025-09-05,11,4,20.03,3000.84,Contagem,MG,Sudeste
436,66,SKU-218,2025-10-23,1,3,22.43,1406.94,Itabuna,BA,Nordeste
437,1,SKU-126,2026-04-15,6,4,27.76,324.12,Montes Claros,MG,Sudeste
438,1,SKU-042,2025-12-23,6,1,7.19,2111.32,Novo Hamburgo,RS,Sul
439,109,SKU-231,2026-02-05,5,2,13.58,3988.06,Caninde,CE,Nordeste
440,60,SKU-016,2025-07-11,6,2,11.57,63.54,Santa Maria,RS,Sul
441,1106,SKU-018,2025-01-16,6,1,22.14,2274.73,Recife,PE,Nordeste
442,100,SKU-164,2026-02-28,2,3,12.29,1815.54,Uberlandia,MG,Sudeste
443,235,SKU-114,2025-08-14,15,2,23.49,4203.64,Ribeirao Preto,SP,Sudeste
444,703,SKU-246,2026-04-13,13,3,27.63,7694.73,Sobradinho,DF,Centro-Oeste
445,1448,SKU-116,2025-11-28,13,2,7.63,4361.62,Recanto das Emas,DF,Centro-Oeste
446,283,SKU-043,2026-02-09,11,1,11.93,422.04,Novo Hamburgo,RS,Sul
447,979,SKU-046,2025-01-09,3,2,18.73,2873.52,Camacari,BA,Nordeste
448,14,SKU-119,2026-04-20,15,1,25.85,137.79,Belo Horizonte,MG,Sudeste
449,311,SKU-024,2025-12-19,3,2,11.77,3711.94,Manaus,AM,Norte
450,63,SKU-180,2025-06-22,2,1,24.41,962.45,Taguatinga,DF,Centro-Oeste
451,200,SKU-234,2025-05-08,2,4,26.68,365.8,Lauro de Freitas,BA,Nordeste
452,296,SKU-198,2025-04-25,9,4,11.34,5735.2,Juazeiro,BA,Nordeste
453,469,SKU-187,2025-11-17,12,4,25.71,5211.08,Juazeiro do Norte,CE,Nordeste
454,728,SKU-098,2025-02-15,8,1,27.51,683.02,Itabuna,BA,Nordeste
455,444,SKU-207,2025-08-10,3,1,21.42,1190.66,Serra Talhada,PE,Nordeste
456,402,SKU-149,2026-05-07,15,2,29.11,5760.14,Foz do Iguacu,PR,Sul
457,157,SKU-014,2025-04-09,1,2,10.04,2483.52,Juazeiro do Norte,CE,Nordeste
458,8,SKU-142,2025-08-07,11,3,21.1,2749.11,Pelotas,RS,Sul
459,1344,SKU-016,2025-09-16,11,1,13.32,31.77,Sobral,CE,Nordeste
460,77,SKU-034,2025-04-23,10,1,17.64,1521.16,Lauro de Freitas,BA,Nordeste
461,769,SKU-180,2025-01-11,1,2,27.07,1924.9,Santos,SP,Sudeste
462,616,SKU-013,2025-10-11,12,2,11.57,3961.94,Juiz de Fora,MG,Sudeste
463,303,SKU-092,2025-05-11,15,1,12.31,2409.86,Porto Alegre,RS,Sul
464,915,SKU-034,2026-05-31,5,1,17.54,1521.16,Sao Bernardo do Campo,SP,Sudeste
465,249,SKU-001,2025-02-28,15,3,26.46,3669.84,Samambaia,DF,Centro-Oeste
466,1037,SKU-117,2026-04-16,10,3,16.94,3192.72,Ceilandia,DF,Centro-Oeste
467,447,SKU-034,2025-03-14,7,1,24.55,1521.16,Ceilandia,DF,Centro-Oeste
468,712,SKU-209,2025-03-17,14,4,13.96,7940.96,Brasilia,DF,Centro-Oeste
469,1343,SKU-150,2025-08-12,4,1,33.32,1140.89,Ribeirao Preto,SP,Sudeste
470,1072,SKU-190,2025-10-10,3,1,23.6,1728.83,Olinda,PE,Nordeste
471,497,SKU-206,2025-07-27,1,1,17.59,653.02,Osasco,SP,Sudeste
472,215,SKU-143,2026-01-13,13,4,30.24,3678.28,Igarassu,PE,Nordeste
473,1160,SKU-011,2026-01-28,10,2,26.01,4275.94,Uberlandia,MG,Sudeste
474,408,SKU-101,2026-01-06,13,3,6.81,942.54,Planaltina,DF,Centro-Oeste
475,884,SKU-066,2025-11-04,4,1,18.23,2619.46,Garanhuns,PE,Nordeste
476,716,SKU-155,2025-07-13,5,2,22.03,206.62,Salvador,BA,Nordeste
477,642,SKU-097,2025-06-21,3,4,10.69,4320.2,Governador Valadares,MG,Sudeste
478,296,SKU-214,2025-05-01,4,1,13.87,742.87,Betim,MG,Sudeste
479,936,SKU-171,2025-05-21,5,3,33.23,6014.64,Tabatinga,AM,Norte
480,693,SKU-026,2025-02-10,2,4,33.47,9598.24,Recanto das Emas,DF,Centro-Oeste
481,832,SKU-239,2026-02-22,11,2,24.18,451.94,Londrina,PR,Sul
482,555,SKU-175,2026-01-25,13,3,11.62,7780.44,Tabatinga,AM,Norte
483,97,SKU-035,2025-10-16,11,4,34.22,11108.76,Montes Claros,MG,Sudeste
484,9,SKU-137,2025-08-30,13,2,12.37,4540.3,Porto Alegre,RS,Sul
485,726,SKU-020,2025-03-22,7,3,30.45,1744.71,Maues,AM,Norte
486,3,SKU-185,2025-10-01,11,3,30.91,1508.4,Serra Talhada,PE,Nordeste
487,120,SKU-085,2026-04-10,4,4,22.6,4175.84,Foz do Iguacu,PR,Sul
488,208,SKU-062,2026-03-24,7,3,21.93,7467.27,Guarapuava,PR,Sul
489,1305,SKU-153,2026-05-30,4,4,33.87,4307.48,Campos dos Goytacazes,RJ,Sudeste
490,1236,SKU-033,2025-03-22,9,2,15.3,5184.54,Salvador,BA,Nordeste
491,742,SKU-003,2025-12-07,13,3,20.24,8655.96,Vitoria da Conquista,BA,Nordeste
492,253,SKU-037,2025-11-27,14,3,22.27,7695.18,Petrolina,PE,Nordeste
493,314,SKU-029,2025-09-03,4,1,18.6,778.9,Maringa,PR,Sul
494,217,SKU-184,2025-05-02,1,3,10.45,7658.61,Duque de Caxias,RJ,Sudeste
495,1494,SKU-245,2025-09-29,14,2,12.43,5947.22,Governador Valadares,MG,Sudeste
496,27,SKU-199,2025-11-21,10,3,11.4,5912.58,Guarulhos,SP,Sudeste
497,269,SKU-169,2026-04-14,9,2,8.13,4383.86,Sao Paulo,SP,Sudeste
498,638,SKU-188,2025-05-05,3,4,33.2,144.8,Vitoria da Conquista,BA,Nordeste
499,1307,SKU-021,2026-01-13,6,4,7.77,5496.88,Coari,AM,Norte
500,45,SKU-093,2025-10-14,5,2,17.99,698.32,Maues,AM,Norte
501,118,SKU-175,2026-05-26,14,1,8.37,2593.48,Pelotas,RS,Sul
502,643,SKU-209,2025-01-26,15,4,28.9,7940.96,Contagem,MG,Sudeste
503,311,SKU-116,2025-05-16,4,4,17.01,8723.24,Porto Seguro,BA,Nordeste
504,66,SKU-001,2025-04-25,14,3,32.33,3669.84,Sorocaba,SP,Sudeste
505,43,SKU-113,2025-03-06,11,1,32.83,1813.29,Juazeiro,BA,Nordeste
506,419,SKU-012,2025-02-07,12,1,32.62,2514.31,Juazeiro do Norte,CE,Nordeste
507,31,SKU-080,2025-07-10,7,3,18.89,4926.12,Caxias do Sul,RS,Sul
508,3,SKU-078,2025-08-21,9,1,28.08,1805.35,Novo Hamburgo,RS,Sul
509,984,SKU-178,2025-03-30,2,4,34.8,8941.16,Sao Jose dos Campos,SP,Sudeste
510,68,SKU-160,2025-12-21,3,3,26.28,8402.55,Tefe,AM,Norte
511,1238,SKU-007,2025-07-10,12,4,28.52,9608.96,Vitoria da Conquista,BA,Nordeste
512,223,SKU-158,2025-12-27,3,2,32.29,4565.44,Juiz de Fora,MG,Sudeste
513,628,SKU-198,2026-03-30,10,2,25.98,2867.6,Bento Goncalves,RS,Sul
514,568,SKU-001,2025-10-22,4,3,30.59,3669.84,Gravatai,RS,Sul
515,32,SKU-109,2026-03-14,7,1,20.22,1537.45,Guarulhos,SP,Sudeste
516,18,SKU-013,2026-04-16,8,1,20.34,1980.97,Serra Talhada,PE,Nordeste
517,941,SKU-031,2026-06-02,1,2,29.89,1977.86,Novo Hamburgo,RS,Sul
518,20,SKU-126,2025-05-08,4,2,16.89,162.06,Camacari,BA,Nordeste
519,1202,SKU-143,2025-07-07,15,1,33.91,919.57,Iguatu,CE,Nordeste
520,763,SKU-068,2025-09-22,13,4,19.35,6792.84,Teixeira de Freitas,BA,Nordeste
521,115,SKU-038,2025-08-03,3,2,34.46,711.46,Juiz de Fora,MG,Sudeste
522,1273,SKU-131,2025-01-18,3,1,27.63,2445.52,Cascavel,PR,Sul
523,193,SKU-172,2025-06-07,1,2,10.36,3587.48,Porto Seguro,BA,Nordeste
524,227,SKU-211,2025-12-12,4,2,16.15,1929.84,Sao Bernardo do Campo,SP,Sudeste
525,1049,SKU-163,2026-05-06,1,2,7.0,1859.28,Cabo Frio,RJ,Sudeste
526,122,SKU-176,2026-05-19,8,3,8.14,7070.79,Porto Alegre,RS,Sul
527,684,SKU-059,2025-11-09,1,1,24.6,2011.23,Vitoria da Conquista,BA,Nordeste
528,1190,SKU-019,2025-08-14,13,4,10.24,2389.16,Osasco,SP,Sudeste
529,135,SKU-103,2025-08-23,6,4,24.71,1395.76,Jaboatao dos Guararapes,PE,Nordeste
530,812,SKU-203,2026-05-03,2,1,15.85,473.5,Sao Jose dos Pinhais,PR,Sul
531,968,SKU-240,2025-03-10,2,3,7.59,1100.13,Londrina,PR,Sul
532,495,SKU-236,2025-12-17,15,3,17.85,1908.48,Piracicaba,SP,Sudeste
533,687,SKU-148,2026-01-20,8,2,22.73,2823.32,Caninde,CE,Nordeste
534,205,SKU-048,2025-03-03,5,4,29.1,4887.76,Belo Horizonte,MG,Sudeste
535,51,SKU-250,2025-06-12,3,1,7.13,2319.39,Caucaia,CE,Nordeste
536,809,SKU-023,2025-06-03,4,3,7.2,3430.5,Erechim,RS,Sul
537,859,SKU-111,2026-02-18,1,4,20.96,9482.28,Iguatu,CE,Nordeste
538,495,SKU-134,2026-05-01,15,2,7.23,1519.98,Igarassu,PE,Nordeste
539,366,SKU-021,2025-07-09,8,2,18.14,2748.44,Recife,PE,Nordeste
540,1383,SKU-179,2026-05-02,15,4,15.57,3000.84,Erechim,RS,Sul
541,1263,SKU-178,2025-11-13,6,2,8.46,4470.58,Campos dos Goytacazes,RJ,Sudeste
542,155,SKU-008,2026-06-09,1,3,10.45,6266.55,Petropolis,RJ,Sudeste
543,46,SKU-151,2025-03-12,13,3,30.26,7860.54,Teixeira de Freitas,BA,Nordeste
544,228,SKU-073,2026-04-13,3,3,19.4,3093.33,Sao Paulo,SP,Sudeste
545,280,SKU-144,2026-04-21,8,4,14.19,310.56,Tefe,AM,Norte
546,255,SKU-147,2026-04-04,14,4,32.7,10855.52,Campos dos Goytacazes,RJ,Sudeste
547,70,SKU-228,2025-12-22,14,4,25.72,9652.4,Ribeirao Preto,SP,Sudeste
548,177,SKU-006,2026-02-21,4,2,15.59,2089.4,Passo Fundo,RS,Sul
549,5,SKU-190,2026-01-31,8,3,21.95,5186.49,Taguatinga,DF,Centro-Oeste
550,306,SKU-029,2026-01-02,6,2,22.08,1557.8,Caruaru,PE,Nordeste
551,73,SKU-178,2026-01-15,6,4,26.57,8941.16,Montes Claros,MG,Sudeste
552,24,SKU-136,2025-06-14,5,4,17.41,126.8,Novo Hamburgo,RS,Sul
553,93,SKU-021,2025-11-18,14,3,32.48,4122.66,Sobradinho,DF,Centro-Oeste
554,501,SKU-086,2026-02-07,4,3,32.68,8701.65,Garanhuns,PE,Nordeste
555,146,SKU-085,2025-09-26,13,3,27.36,3131.88,Cascavel,PR,Sul
556,12,SKU-230,2025-11-09,4,1,16.87,1812.73,Recanto das Emas,DF,Centro-Oeste
557,861,SKU-063,2025-09-22,10,3,22.35,7847.67,Ponta Grossa,PR,Sul
558,1170,SKU-225,2026-02-24,3,3,5.52,7682.79,Itacoatiara,AM,Norte
559,86,SKU-152,2025-12-03,10,4,8.85,6209.24,Maracanau,CE,Nordeste
560,684,SKU-137,2025-10-04,15,1,12.48,2270.15,Rio de Janeiro,RJ,Sudeste
561,878,SKU-115,2025-05-13,13,1,25.74,1727.82,Angra dos Reis,RJ,Sudeste
562,6,SKU-084,2025-11-05,6,3,10.78,4405.5,Paulista,PE,Nordeste
563,349,SKU-150,2025-05-16,5,2,6.12,2281.78,Sao Paulo,SP,Sudeste
564,128,SKU-111,2025-11-08,4,4,32.87,9482.28,Uberaba,MG,Sudeste
565,496,SKU-211,2025-01-29,3,2,31.92,1929.84,Feira de Santana,BA,Nordeste
566,920,SKU-053,2026-04-18,12,3,30.75,6742.59,Camacari,BA,Nordeste
567,545,SKU-049,2025-12-05,9,3,23.84,304.8,Fortaleza,CE,Nordeste
568,1329,SKU-249,2025-03-22,9,2,33.33,1406.9,Foz do Iguacu,PR,Sul
569,146,SKU-067,2025-12-02,4,4,16.64,9304.4,Niteroi,RJ,Sudeste
570,1314,SKU-141,2026-01-15,4,1,31.55,2420.37,Maringa,PR,Sul
571,1039,SKU-041,2025-05-19,8,1,30.74,2058.61,Santa Maria,RS,Sul
572,141,SKU-068,2026-02-21,4,2,24.68,3396.42,Ribeirao Preto,SP,Sudeste
573,673,SKU-183,2026-03-02,1,4,28.44,11142.68,Manaus,AM,Norte
574,472,SKU-231,2025-11-18,13,2,22.07,3988.06,Guarapuava,PR,Sul
575,523,SKU-013,2025-06-06,15,1,24.4,1980.97,Quixada,CE,Nordeste
576,135,SKU-120,2025-09-27,14,2,34.81,4260.2,Ponta Grossa,PR,Sul
577,165,SKU-040,2025-08-22,14,3,33.42,3446.58,Juiz de Fora,MG,Sudeste
578,483,SKU-242,2025-10-15,13,4,16.73,9493.32,Ipatinga,MG,Sudeste
579,183,SKU-224,2025-06-13,10,2,11.03,5018.72,Itacoatiara,AM,Norte
580,953,SKU-003,2025-05-20,2,1,9.03,2885.32,Serra Talhada,PE,Nordeste
581,80,SKU-225,2025-01-11,7,2,5.66,5121.86,Santa Maria,RS,Sul
582,344,SKU-018,2025-05-06,8,4,28.5,9098.92,Salvador,BA,Nordeste
583,1106,SKU-037,2026-05-05,15,3,27.53,7695.18,Itabuna,BA,Nordeste
584,851,SKU-045,2025-10-12,15,3,11.32,4769.31,Petropolis,RJ,Sudeste
585,90,SKU-149,2025-09-22,5,4,10.12,11520.28,Sao Jose dos Campos,SP,Sudeste
586,782,SKU-244,2025-05-15,2,1,8.81,512.01,Paranagua,PR,Sul
587,1347,SKU-205,2025-01-17,11,1,18.63,394.18,Juiz de Fora,MG,Sudeste
588,962,SKU-075,2025-02-23,11,3,6.75,7884.03,Petrolina,PE,Nordeste
589,1176,SKU-119,2025-04-15,14,4,24.27,551.16,Crato,CE,Nordeste
590,113,SKU-028,2025-07-07,4,3,6.5,3475.5,Camacari,BA,Nordeste
591,447,SKU-236,2026-03-28,6,2,28.66,1272.32,Juazeiro do Norte,CE,Nordeste
592,398,SKU-239,2025-03-07,13,2,9.67,451.94,Brasilia,DF,Centro-Oeste
593,1373,SKU-201,2025-12-18,12,4,16.83,5600.08,Coari,AM,Norte
594,108,SKU-130,2025-05-31,10,2,19.56,111.96,Passo Fundo,RS,Sul
595,898,SKU-020,2025-07-10,2,1,8.9,581.57,Rio de Janeiro,RJ,Sudeste
596,437,SKU-248,2025-02-12,13,2,25.91,3749.18,Tefe,AM,Norte
597,1269,SKU-158,2025-02-21,5,1,18.63,2282.72,Guarulhos,SP,Sudeste
598,734,SKU-205,2025-08-19,10,2,15.58,788.36,Recanto das Emas,DF,Centro-Oeste
599,106,SKU-091,2025-07-02,2,3,27.06,2880.09,Angra dos Reis,RJ,Sudeste
600,53,SKU-037,2026-05-20,9,4,27.45,10260.24,Canoas,RS,Sul
601,324,SKU-042,2025-01-22,2,3,30.71,6333.96,Juiz de Fora,MG,Sudeste
602,225,SKU-097,2025-11-25,15,3,22.73,3240.15,Caruaru,PE,Nordeste
